index	track_id	track_name	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	playlist_genre	playlist_subgenre	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	language
2196	0XYvHhtD8ONs8Kqzx7D1On	Touch	Great Good Fine Ok	30	6LtLFeeMJ8mKUfXXIytQ3g	Touch	2018-07-13	Indie Poptimism	21nxmipQe5xtXoHHPaYfnY	pop	indie poptimism	0.701	0.7	8	-6.6339999999999995	1	0.0766	0.36	2.8699999999999996e-05	0.165	0.4320000000000001	99.954	218670	en
2197	0xZ7C5VZhuXUYz5NWQ8tuL	Feel Again - Thomas Gold Club Mix	OneRepublic	0	24REY1t8dFi2VXi6oUVO8j	Native (Deluxe)	2013-01-01	Vocal House	5PCAWKfUWAUj8VeY8G7xRQ	edm	progressive electro house	0.655	0.9490000000000001	10	-4.979	1	0.0526	0.00213	0.0727	0.0542	0.376	128.015	406040	en
2198	0xzgKue9yMCG1K7fj30xIx	Coming 2 America	Ludacris	37	1GMj0Rx5Q6EyBYbi9Eu7Vr	Word Of Mouf	2001-01-01	90s-2000s Southern Hip Hop / Crunk	5wsWBmQgDtKa8CEg7wTEMi	rap	southern hip hop	0.625	0.885	11	-5.61	0	0.35200000000000004	0.13699999999999998	0.0	0.163	0.7120000000000001	159.961	261947	en
2199	0XzkemXSiXJa7VgDFPfU4S	Blurred Lines	Robin Thicke	18	2160bNuBZNQmpeBn99Dmis	Blurred Lines	2013-01-01	BALLARE - رقص	1CMvQ4Yr5DlYvYzI0Vc2UE	pop	post-teen pop	0.862	0.503	7	-7.7029999999999985	1	0.0494	0.004529999999999999	1.87e-05	0.0761	0.863	119.99799999999999	263053	en
2200	0xZNXAlGkRrBm9yi4xJHGi	Cruel World	Seeb	5	2RC7dOjBPyulZltbR474yN	Cruel World	2017-11-10	Tropical House Run 190 BPM	37i9dQZF1DWSTc9FdySHtz	latin	tropical	0.435	0.843	1	-3.625	0	0.0541	0.168	0.0	0.217	0.434	93.92200000000001	205532	en
2201	0xzvSNWTKvQGKzLRPqxx8E	Imperfect Circle	Jorja Smith	50	0aytGzjInPwluxhlSLxoot	Project 11	2016-11-17	NEO-soul	3q3M4VCymcMoxJ3Tl7mRqN	r&b	neo soul	0.491	0.614	7	-8.521	0	0.15	0.17600000000000002	0.0454	0.10300000000000001	0.215	175.572	274486	en
2202	0Y0JVqSlj8J512B5kjKekP	Back to Me	Moonchild	49	0gkEQ4rKVfEwrBRdLEJex7	Be Free	2012-04-27	Neo-Jazz Soul RnB & Afro	48AzM7l4M02DBYd2N3IFLP	r&b	neo soul	0.88	0.22	1	-11.51	0	0.47100000000000003	0.5710000000000001	0.0437	0.125	0.812	94.11200000000001	223027	en
2203	0y1QJc3SJVPKJ1OvFmFqe6	Way Down We Go	KALEO	76	4he4SQup02hEIQdwhZlZlk	A/B	2016-06-10	Electropop	2Z5cPJ6Z4EVZAfF08amjvL	pop	electropop	0.489	0.505	10	-8.022	0	0.11699999999999999	0.579	0.000333	0.10400000000000001	0.337	163.255	213707	en
2204	0Y2SrByf4G3kbq2nBEHQRn	Spirit in the Sky	Norman Greenbaum	68	52LfK1ML8u7Xj1ArC8oC22	Music From The Motion Picture Michael	1979	70s Pop & Rock Hits and Deep Tracks	1uKFRCQYci8kVgMy3xzTVH	rock	album rock	0.601	0.643	2	-5.827999999999999	1	0.0314	0.11199999999999999	0.00209	0.08800000000000001	0.552	128.262	239600	en
2205	0Y4hwUppbGc8aIBmiTz30A	Familiar	Liam Payne	70	1L5GP3Zuu7BvI81OJ0VkpT	Familiar	2018-04-20	latin hip hop	3nH8aytdqNeRbcRCg3dw9q	latin	latin hip hop	0.636	0.805	9	-4.593999999999999	1	0.327	0.0161	0.0	0.0793	0.9079999999999999	92.958	196552	en
2206	0y60itmpH0aPKsFiGxmtnh	Wait a Minute!	WILLOW	78	0wfne2JijoxJm0qzJd3V5h	ARDIPITHECUS	2015-01-11	NEO-soul	3q3M4VCymcMoxJ3Tl7mRqN	r&b	neo soul	0.764	0.705	3	-5.279	0	0.0278	0.0371	1.9399999999999997e-05	0.0943	0.672	101.00299999999999	196520	en
2207	0y675KDleCZEudjoeL1sQQ	Feelings	Lauv	81	1MFxXAGWNIuz0X1hS9VRiS	Feelings	2019-09-19	Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop	46Cl6dmeiylK6TRGXr7hHe	pop	post-teen pop	0.6940000000000001	0.466	9	-6.757999999999999	1	0.0384	0.0934	0.0	0.098	0.24600000000000002	103.01799999999999	189613	en
2208	0Y7P1DRouegcZG4IPiEzbh	Come Through	Sydney Yungins	55	1vLF22J3G4fQScBvd3kyqI	Come Through	2019-11-03	A1 Hip-Hop	37i9dQZF1DX0sDai2F5jCQ	rap	hip hop	0.9670000000000001	0.627	1	-4.658	1	0.157	0.42100000000000004	0.0	0.268	0.792	109.01700000000001	204771	en
2209	0yac0FPhLRH9i9lOng3f81	Everybody's Changing	Keane	73	0MlTOiC5ZYKFGeZ8h3D4rd	Hopes And Fears	2004-01-01	Permanent wave	0tOy7ZY4E2PadXIyj8zU43	rock	permanent wave	0.517	0.8390000000000001	0	-3.5210000000000004	1	0.0287	0.0014	0.000365	0.10800000000000001	0.41600000000000004	94.016	215880	en
2210	0YammaEkYSeo9vQYZ1OwS6	Say My Name	David Guetta	78	5rbJtzuXtpIP0Ykk7ewIit	7	2018-09-14	Dance Pop Tunes	4SdfG4cPG3skmTiQLozZGh	pop	dance pop	0.703	0.66	10	-5.119	0	0.12300000000000001	0.13699999999999998	0.0	0.192	0.79	95.031	198947	en
2211	0yaMn1bb6b5gJwR3eVudOK	We The People	Colt Ford	13	14jLi7wbq1YQEGMEUzpIkK	We The People	2019-05-10	Southern soul & hip hop	4xJULuV0P5PLcMe3xP8Pgj	rap	southern hip hop	0.574	0.696	7	-5.08	1	0.0413	0.0524	0.0	0.222	0.7979999999999999	168.21900000000005	153643	en
2213	0yBNB2Ba5Wdh2YDIVqZJTW	Your Love	Alamid	51	5q2xkf1NBoOvYm7roL4weI	Acoustic Likes	2012-09-18	Pinoy Classic Rock	37i9dQZF1DWYDQ8wBxd7xt	rock	classic rock	0.353	0.35700000000000004	7	-13.899000000000001	1	0.0391	0.39899999999999997	0.0	0.0845	0.235	76.574	328667	en
2214	0ycFQvBTfuo1LCdG0HhszL	Tattoos Together	Lauv	67	26atyI9OPdSCDkNjsOEJBW	~how i'm feeling~	2020-01-16	Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs	3xMQTDLOIGvj3lWH5e5x6F	r&b	hip pop	0.862	0.4	4	-7.4860000000000015	1	0.0736	0.00575	7.49e-06	0.12300000000000001	0.596	122.963	186613	en
2215	0ycpLQhbAdpRXKBhrXEYm0	Without Love (feat. Miss Palmer)	Deorro	21	6AUSnSSiX8CmKepVjRgDto	No More Promises EP	2015-12-18	Epic Bass Drops	49EXQVXh5k1t8SOhmUeyU7	edm	big room	0.659	0.9420000000000001	5	-5.695	0	0.0616	0.00212	0.445	0.129	0.11199999999999999	127.95	315000	en
2216	0yd0NF2DaG04KLqJT5LLV2	Detroit Rock City	KISS	6	69VIN1YAlKMb5JaOesGUKJ	Greatest Kiss	1997-04-08	Workday: Rock Classics	37i9dQZF1DX1lwxXvReaux	rock	classic rock	0.5479999999999999	0.905	5	-7.237	1	0.0607	0.0381	3.37e-05	0.163	0.457	90.587	218693	en
2217	0Ye1olMyvB2rLjZ4vlYVWI	Closer - R3hab Remix	The Chainsmokers	51	4uybSOe9s5FAYVvUyzXOiR	Closer (Remixes)	2016-09-23	EDM - pop remixes	0cvVad4XizGbOS0vlwZYS5	edm	pop edm	0.775	0.5589999999999999	8	-5.89	1	0.0417	0.081	0.0	0.21899999999999997	0.408	100.042	161120	en
2218	0yelbFU0gJpmEOxJVahtD7	Sober Thoughts - Chris McClenney Remix	GoldLink	21	5qV3YFcNrAZQR5uYmLHTf9	Sober Thoughts (Chris McClenney Remix)	2015-04-28	Groovy // Funky // Neo-Soul	0JmBB9HfrzDiZoPVRdv8ns	r&b	neo soul	0.775	0.7190000000000001	5	-8.613	0	0.447	0.0957	0.0	0.0962	0.853	107.677	180000	en
2219	0YEsfwQpG7ofdIiHWA0dHi	All I Ever Need	Austin Mahone	71	0dcqVluuyFBCScCqH7uAwx	The Secret	2014	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.708	0.647	11	-6.127999999999999	1	0.0298	0.11699999999999999	0.0	0.111	0.654	129.95	213747	en
2220	0YeZCdHQDDV8DEA9oXwi6K	The Old Days (feat. Justin Adams)	Upchurch	59	3GHXWrvOnzm01jBtoRRvmT	Bad Mutha Fucka	2016-12-09	Southern soul & hip hop	4xJULuV0P5PLcMe3xP8Pgj	rap	southern hip hop	0.625	0.5379999999999999	0	-9.805	1	0.0317	0.008190000000000001	0.0	0.361	0.222	130.07	234462	en
2221	0yf6ORR6kV4iEn6T78XKbZ	Wrong Side of da Tracks	Artifacts	53	0x4ZQDTaX3vyqP8ZCd4BcE	Between A Rock And A Hard Place	1994-10-25	90's Hip Hop Ultimate Collection	4IG024zoaGMurhTFBkMAv9	rap	southern hip hop	0.861	0.56	1	-9.974	1	0.299	0.14800000000000002	2.7000000000000002e-05	0.439	0.634	88.29899999999998	260200	en
2222	0yfNXxlyXdmP0ue1iJijx1	Come Undone	Duran Duran	66	0PqCkTvKFJxzr9uujq7a3T	Duran Duran	1993-02-15	Permanent Wave CHDB	2foj4ZYVHRGqSd1aMqNPBj	rock	permanent wave	0.542	0.7929999999999999	8	-8.203	1	0.053	0.0423	3.95e-06	0.0814	0.708	173.93099999999995	256520	en
2223	0yFvWTLs3iIwDbc91noXGT	GRoCERIES	Chance the Rapper	71	4tvWn8rsp56lzyMKV409Og	GRoCERIES	2019-05-17	Hip-Hop Favourites	37i9dQZF1DX48TTZL62Yht	rap	hip hop	0.9059999999999999	0.596	0	-5.88	0	0.243	0.0578	0.0	0.109	0.701	144.03799999999995	226846	en
2224	0YHBvFhfCJHyP5qfgtiX1o	Just in Case	Jaheim	50	2Hvu2Yh4ghgcLvYLr3V5dM	Ghetto Love	2001-03-13	Neo-Soul / Soulful R&B	4F3xAxHxeBwXhK6k6GPnrW	r&b	neo soul	0.78	0.5720000000000001	0	-6.7970000000000015	1	0.0951	0.0618	0.0	0.0495	0.695	100.999	263866	en
2225	0YHI5hydPPth6J5UOzdLDX	Lay Low	Snoop Dogg	51	71VPCdeQQs1dmyVbflhPjX	Tha Last Meal	2000	Ultimate Throwbacks Collection	1dsaMvnC1hXPCNGC4aVtjj	r&b	new jack swing	0.87	0.653	0	-4.353	1	0.326	0.151	0.0	0.303	0.755	94.84	223000	en
2227	0YI4wdf0gMuM3CgzrRslur	White Man - Remastered 2011	Queen	30	3hfcNo7WWy1Z1ie0nJ8PRy	A Day At The Races (2011 Remaster)	1976-12-10	The Queen - La Discografia Completa	3E88dLx4fgFYY70gdGzdnB	rock	album rock	0.27899999999999997	0.688	2	-7.737999999999999	0	0.0694	0.0977	0.0	0.24100000000000002	0.266	141.628	298120	en
2228	0YImOCkIJ2PWhCXaURCZnY	I Know What You Want (feat. Flipmode Squad)	Busta Rhymes	66	3cBk22r1tb6omRQ4jr6SE8	It Ain't Safe No More. . .	2002-11-26	Oldschool Gangsta Rap 👑	0t9TeyXE2mWe70JT3YwSoH	rap	gangster rap	0.648	0.759	6	-4.315	1	0.306	0.0142	0.0	0.648	0.518	85.99600000000002	324307	en
2229	0yIywEquxORnu1dR0WYsdN	Love Me	Justin Bieber	65	1rG5TDs3jYh6OU753I54CI	My World	2009-01-01	Pop 2009-2011	3gV6KQYZKIuoWml0094vx6	latin	latin hip hop	0.7290000000000001	0.868	3	-3.319	1	0.0609	0.00939	0.0	0.28300000000000003	0.632	124.95700000000001	191573	en
2230	0yJhNVWztLIG6dFYi9aSg3	Shoulder Lean	Young Dro	34	50uH2qyEbvpS1cDoo3o35C	Day One	2011-02-15	Dirty South Rap Classics by DJ HOTSAUCE	0tLHH1C4HkWEUCXXSSjbOe	rap	southern hip hop	0.684	0.496	4	-9.317	0	0.267	0.0398	0.0	0.287	0.58	75.97399999999998	259413	en
2231	0yjsqPohhEH9engTAwqWYR	Sticky Situation	anders	54	2hGGMYaQATSVvNBswx34Be	Sticky Situation	2019-10-17	Hip-Hop Central	37i9dQZF1DWY6tYEFs22tT	rap	hip hop	0.795	0.501	0	-7.359	0	0.151	0.0191	0.0	0.11	0.105	150.024	153753	en
2232	0Yk6Xgk1Do6fAJWydT1dI6	State Of The World	Janet Jackson	30	4OD3LU6001esAtFshDX46M	Rhythm Nation 1814	1989-09-19	80s-90s R&B / New Jack Swing / Funk / Dance / Soul	3X4HmijjKdwwLonCrOOEAZ	r&b	new jack swing	0.741	0.8420000000000001	6	-7.532999999999999	1	0.0475	0.33299999999999996	0.0287	0.193	0.86	112.318	287867	en
2233	0YK7uBYSa7ereS84nm9ElY	Disappointment	The Cranberries	42	5GugLrmYMl5VRoe2zNgLGp	No Need To Argue	1994-10-03	The Cranberries Best Of	4E3K9oQgvLcKEz0wgBBXxD	rock	album rock	0.3720000000000001	0.429	7	-12.743	1	0.0341	0.0363	0.000465	0.0909	0.33299999999999996	116.64	254733	en
2234	0Yk9pUjag0vNBww57XrzST	Strangers In The Wind	Cut Copy	32	34NNRiAunm4I1jvmviZrBE	In Ghost Colours (Deluxe)	2008-01-01	GTA V - Radio Mirror Park	31R7Gd07KsDafqJEeL4Hqr	pop	electropop	0.5660000000000001	0.825	4	-3.947	0	0.0383	0.0488	2.8999999999999997e-05	0.244	0.475	119.955	283800	en
2235	0YkJU6TjjwzsVXUPRIO0DB	Make Me Better	Fabolous	61	6t5g3iBwXlDWXhSZbDonrJ	From Nothin' To Somethin' (Bonus Track Version)	2007-01-01	Hip-Hop Drive	37i9dQZF1DWUFmyho2wkQU	rap	hip hop	0.607	0.599	11	-6.886	1	0.0995	0.33	0.0	0.19899999999999998	0.562	86.491	253573	en
2236	0yKXxMgfRpYzVeIbPZss5B	Here	Alessia Cara	2	0yw6xPSj5WHurxd6l4VjtG	Here	2015-04-30	NEO FUNK AND SOUL	2WbTrS5D0V2TW6DiDkJBru	r&b	neo soul	0.382	0.816	0	-3.957	1	0.09	0.0867	0.0	0.0649	0.34	119.587	200226	en
2237	0YL8rCxASTV9uBE9Sur0Ag	Shower Me With Your Love	Surface	50	4RzZ6XUkzv3yQPstb4tcHN	2nd Wave (Expanded Edition)	1988	The Sound of New Jack Swing	0zn8nuASKC0PISqD9mxCSV	r&b	new jack swing	0.632	0.35600000000000004	9	-10.811	1	0.0309	0.523	5.76e-06	0.0961	0.19699999999999998	131.28	294960	en
2238	0ymgsfrjrE4jEjbbWxgmem	Accelerator	Ephwurd	14	4jqgDmYBDhxzV6iNE5Owe5	Accelerator	2018-12-14	Nasty Bits	37i9dQZF1DX2VvACCrgjrt	edm	electro house	0.8240000000000001	0.943	1	-2.294	1	0.0926	0.00022400000000000002	0.57	0.10400000000000001	0.42100000000000004	126.055	192381	en
2239	0ymLvEYKBKRlJbGwAZhOqg	I Like	Kut Klose	46	6ekKyPsmvoBnBxipuSPjqz	Surrender	1995-02-21	The Sound of New Jack Swing	0zn8nuASKC0PISqD9mxCSV	r&b	new jack swing	0.705	0.439	6	-10.245999999999999	1	0.0263	0.37799999999999995	1.75e-05	0.0654	0.65	112.397	258893	en
2240	0yNCFwihschpOwSgK31f2O	Hit Me Off	New Edition	45	6fRUYwwUOmQbuwe9KujqQG	Home Again	1996-01-01	New Jack Swing/ R&B Hits: 1987 - 2002	4sji14lrB5bgcr51lPALYH	r&b	new jack swing	0.72	0.7190000000000001	7	-4.5710000000000015	0	0.0882	0.185	0.000128	0.522	0.899	88.98700000000002	261400	en
2241	0yndiszlOMgxOu3y2vKZvB	We Got Our Own Thang	Heavy D & The Boyz	36	2RDUJixbxpkSdNdDLR4LL8	Big Tyme	1989-01-01	New Jack Swing/ R&B Hits: 1987 - 2002	4sji14lrB5bgcr51lPALYH	r&b	new jack swing	0.799	0.621	7	-12.762	1	0.0681	0.13699999999999998	3.1e-06	0.0913	0.6629999999999999	114.12	232293	en
2244	0yomhqoETEC3360pML8nEx	Woman of the Ghetto - Akshin Alizadeh Remix	Marlena Shaw	3	7GuS63e6BG71ZBhQRWhh5f	Woman of the Ghetto	2014-06-17	NEO FUNK AND SOUL	2WbTrS5D0V2TW6DiDkJBru	r&b	neo soul	0.706	0.45299999999999996	7	-11.752	0	0.0292	0.0381	0.76	0.11800000000000001	0.134	100.006	301952	en
2245	0YonII18xBlXaIEy2wd4mh	Stay My Baby	Miranda Cosgrove	34	0xNAZJ9t4vyY9SNWoZ3rrx	iCarly - Music From and Inspired by the Hit TV Show	2008	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.376	0.9390000000000001	11	-4.482	0	0.105	0.00207	0.0706	0.345	0.6890000000000001	177.895	185067	en
2246	0yonyImAyAHooQ12SxdHaU	Ready For Love	India.Arie	25	3BIAyakXT2hQE0uzg4E9Ne	Acoustic Soul - Special Edition	2001-03-27	Neo-Soul Essentials	0DIwi1dMI59NItQtiNcevy	r&b	neo soul	0.5489999999999999	0.14300000000000002	4	-12.793	0	0.0296	0.81	7.45e-05	0.11199999999999999	0.18899999999999997	121.87100000000001	268800	en
2247	0YoquWDxpwAq8jFPj3K8wp	Original (from Dolittle)	Sia	72	00CTugKcgZzpPJKpmeNdDS	Original (from Dolittle)	2020-01-10	Girl On Fire	37i9dQZF1DX4F2k37fMTyn	r&b	hip pop	0.677	0.551	1	-6.107	1	0.0323	0.00315	0.00576	0.114	0.44	96.014	213667	en
2248	0YOVFzGazR21xDobJvGkxx	Stranger In My House	Ronnie Milsap	44	0MnLZDAy1Z0PmA7rex304k	Ronnie Milsap Sings His Best Hits For Capitol Records	1996-01-01	HARD ROCK CAFE	55ybnG2z8rpTIerRfnCsw6	rock	hard rock	0.655	0.63	7	-8.601	1	0.0265	0.0039700000000000004	0.000575	0.183	0.636	111.917	253360	en
2249	0yqcmfdOv3RuDXKaloCKxY	Sweet Child O' Mine - Live In Paris / 1992	Guns N' Roses	50	3ZwjaVcnVo2TwhK8N8WWVs	Live Era '87-'93	1999-01-01	This Is Guns N' Roses	37i9dQZF1DX74DnfGTwugU	rock	album rock	0.235	0.929	6	-3.6439999999999997	1	0.0598	0.000654	0.00125	0.992	0.41100000000000003	134.186	445173	en
2250	0YSBpDBrLyip567LPKSgAL	Bark at the Moon	Ozzy Osbourne	1	7uRtuOK8vhpFT3G5r8CPMg	The Essential Ozzy Osbourne	2003	Hard Rock Classics 1967-1991 (Party Edition)	1NIX36ZFWEtgXSbSNghoue	rock	hard rock	0.33399999999999996	0.929	2	-4.215	1	0.0958	9.68e-05	0.0022199999999999998	0.16399999999999998	0.473	146.244	255400	en
2251	0YsNWdVVmu2fTq8iRNIePT	Lean Wit It, Rock Wit It - feat. Peanut & Charlay	Dem Franchize Boyz	0	64c2vXNv4mZc4GHdmZBpOn	Lean Wit It, Rock Wit It	2005	Dirty South Rap Classics by DJ HOTSAUCE	0tLHH1C4HkWEUCXXSSjbOe	rap	southern hip hop	0.8859999999999999	0.618	0	-5.734	1	0.301	0.0847	0.0	0.10099999999999999	0.643	76.01899999999998	230960	en
2252	0yTJtxZJ5VLfBEHhiNUNeY	Silvertongue	Young the Giant	66	3PYk8e7eo2t5CA1Y3AvhaG	Home of the Strange	2016-08-12	Indie Poptimism	7Ic1UwucK3ozdycPBIPVSR	pop	indie poptimism	0.6729999999999999	0.789	0	-4.288	1	0.0408	0.00975	0.0	0.752	0.841	100.04299999999999	197427	en
2253	0yTlrnue3pJTJd7h7d43mk	Half Your Age	Joywave	56	6iOJJNrHS1pPSPjcTQC3Xr	Half Your Age	2020-01-07	The Pulse of Indie Poptimism	5qFXOOxrQVyS4UCq3UilZN	pop	indie poptimism	0.46299999999999997	0.7859999999999999	9	-4.323	1	0.0323	0.0112	0.0	0.654	0.4920000000000001	84.96600000000002	209227	en
2254	0YtPUj1uKaCccyr4ubrX3K	Glow Up	Meek Mill	35	630MUNZG5k28L3lEYJRcQd	Glow Up	2017-05-22	◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance	0Hr2h94pKN8QAGVAgD6BsD	rap	southern hip hop	0.741	0.792	5	-4.143	1	0.113	0.0862	0.0	0.113	0.593	76.075	210429	en
2255	0Ytt4H5qlnmqJMHhJ8YI13	Sixteen	Rick Ross	0	321URghwSOExYFpFwt7kRh	God Forgives, I Don't	2012-01-01	Contemporary Hip Hop	68y3WoFJMMKDHUIpqCnoM3	rap	southern hip hop	0.631	0.631	2	-7.239	1	0.0856	0.0159	0.0	0.231	0.12	86.98	495573	en
2256	0YTXcXihG2qpxb3U3LbPfc	Rich (feat. D Block Europe & Offset)	The Plug	64	77QaRhETtj1oS39f6bbfOa	Plug Talk	2019-07-05	Chixtape 5 - Tory Lanez	0UXwwVDipbBQeEX7h4YuKU	r&b	urban contemporary	0.867	0.6579999999999999	1	-6.994	1	0.263	0.11800000000000001	0.0	0.105	0.607	89.971	245333	en
2257	0yTzy8hWBrN0rLlM7oUF7L	Snatch	Bassjackers	50	0msKhN4mG47SotMWEqzqoo	Snatch	2019-07-22	Big Room EDM - by Spinnin' Records	7xWdFCrU5Gka6qp1ODrSdK	edm	big room	0.6970000000000001	0.966	8	-3.3960000000000004	1	0.11900000000000001	0.0006519999999999999	0.0672	0.106	0.353	130.016	181846	en
2258	0YU17F0BlVXvmx5ytsR43w	Monster	LUM!X	77	3S7LqjI8EzC8FudcsX2T2W	Monster	2019-04-19	Bounce United	08QTrfsYYouffgnPjmllAQ	edm	big room	0.83	0.794	8	-6.279	0	0.4320000000000001	0.0253	0.0248	0.106	0.607	128.16	154226	en
2259	0YUrjFy4qFKOO5NhM9tYdV	Locked Up	Akon	55	6X7HEjHrNHimc0buMQpNya	Trouble	2006-01-01	Hip-Hop Drive	37i9dQZF1DWUFmyho2wkQU	rap	hip hop	0.828	0.58	7	-4.395	1	0.0941	0.0255	0.0	0.10300000000000001	0.40700000000000003	89.973	235067	en
2261	0yVAi0bRRQjgKSrBsnB8R9	Underwater	Cody Simpson	61	1Cop9XDu07OussxezcVeax	Wave Two	2019-02-22	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.642	0.608	9	-7.5139999999999985	1	0.0357	0.12	0.000118	0.10300000000000001	0.303	97.01700000000001	208960	en
2262	0YvxEWGDqNacGa2RuPqD4H	A Little Respect (Remastered 2009)	Erasure	3	5prDi4TqFGYw01QkWK8sUB	The Innocents (21st Anniversary Edition)	2009-10-26	Electropop 80/90s	3FBD3d5zl74LaoBMVC4IXq	pop	electropop	0.607	0.784	0	-7.962999999999999	1	0.0258	0.0299	3.85e-06	0.28800000000000003	0.622	113.804	213987	en
2263	0yvxop3XdQyWStwvuYP4dw	CASH	BROCKHAMPTON	49	67smHJOf5YlFwad6dAlppm	SATURATION	2017-06-09	Urban Contemporary	4425cRh83Uzor4qCRfM9lb	r&b	urban contemporary	0.611	0.795	0	-8.59	0	0.0485	0.184	0.0313	0.321	0.396	75.015	195200	en
2264	0YwUJOHKYxlm5gVfIkl8Ym	Best Friend	Brandy	45	2yHJoGH0mIqYVAHUFKJcZ6	Brandy	1994	90s R&B - The BET Planet Groove/Midnight Love Mix	7LjRWGUdOmBdPG1W1bga4i	r&b	new jack swing	0.696	0.49	6	-6.631	0	0.0347	0.155	0.00035099999999999997	0.0563	0.557	179.825	288840	en
2265	0ywzvARVqoxQOJpaswRe9E	365 - Zedd Remix	Zedd	50	7gTwELYieNEJjBhmPvOm71	365 (Remixes)	2019-03-22	Pop EDM Remixes	4aUEH3uhbofktrFkXOOaKj	edm	pop edm	0.784	0.595	2	-6.816	1	0.0413	0.00476	0.00727	0.059000000000000004	0.183	124.01899999999999	236287	en
2266	0yx5eBLk3AGOH5EruCqLDx	Hardcore Vibes	Dune	57	5hAcH6CTDKGj43pMhp4iwR	Dune	1995-07-31	90s Dance Hits	50cXvxgMGrvoUeLhkzCyIO	pop	dance pop	0.578	0.631	4	-11.93	0	0.0415	0.0156	0.488	0.0578	0.484	163.88299999999995	213240	en
2267	0yxWY5cPaPUpeAoqSIoWfq	Tropic Love	Diviners	53	2iyxWjV2Rfe04h4uzrkhcX	Tropic Love	2015-03-26	ElectroPop	0cuHKz65ZPqBX1brG8djlg	pop	electropop	0.746	0.809	2	-6.428999999999999	1	0.0329	0.23600000000000002	2.59e-05	0.235	0.493	104.98899999999999	299440	en
2269	0yYTOlwMCd08Kb1RIz2FYL	Bad Bitch	YG	9	0gV16qKOcm0UqGvvOQyvgI	Super Jerkin Vol 1	2010-03-16	HIP&HOP	5DyJsJZOpMJh34WvUrQzMV	rap	southern hip hop	0.877	0.498	1	-8.634	1	0.23600000000000002	0.163	0.00425	0.309	0.336	91.04700000000001	213880	en
2270	0yYwS7CXKIPC4kWPvZQfsT	No Way!	Bazzi	69	4ZKdRW0AH9sxV09NmWsTkW	Soul Searching	2019-08-09	New R&B‏‏​​   ‍	4I6rTSxqKl1LRvES2O9owQ	r&b	urban contemporary	0.665	0.7090000000000001	1	-4.117	0	0.0407	0.174	0.0	0.142	0.35700000000000004	76.058	112105	en
2271	0yYZso7EcTez67xdRCOrFw	Drive (feat. Ezra Carey)	Myzica	23	6Nyk5nY05mQiGA0JWUQozr	Love & Desire	2016-09-09	The Sound of Indie Poptimism	7nHgmv7uyIA1KHj6qTttjH	pop	indie poptimism	0.281	0.654	9	-7.765	0	0.0359	0.268	0.000478	0.0631	0.5489999999999999	172.00900000000001	206613	en
2272	0z09OVa4ZNJ4oQydl9XolX	Adrenalize	In This Moment	0	1azQBA4tlIPpqXcABHVYkl	Blood	2012-08-13	Hard Rock Workout	3YouF0u7waJnolytf9JCXf	rock	hard rock	0.465	0.96	6	-3.888	1	0.0792	0.00022999999999999998	0.0	0.129	0.43	132.014	255773	en
2273	0Z0iYAtKYswMYXL3kJtdO4	Chasin' Honey	Wild Party	54	1itqJ1Ss7xUhNq0XoV1Ndk	Phantom Pop	2014-10-07	Indie Poptimism	1pZWCY50kMUhshcESknir8	pop	indie poptimism	0.526	0.637	7	-5.052	1	0.0656	0.02	1.25e-06	0.0978	0.765	176.1	189960	en
2274	0z1b34WikhOH9ZxU8QDWcv	One Headlight	The Wallflowers	70	2BOlaNQt6WJ1HO5pQcKHGh	Bringing Down The Horse	1996-01-01	Permanent Wave	2ExyzXAbukW7I8bDqdGvPB	rock	permanent wave	0.701	0.539	2	-8.968	1	0.0277	0.000655	0.005	0.0589	0.752	107.531	312627	en
2276	0Z2J91b2iTGLVTZC4fKgxf	Hit 'Em Up - Single Version	2Pac	65	1WBZyULtlANBKed7Zf9cDP	Greatest Hits	1998-01-01	Gangster Rap Workout	0ZRwrJ2EDGyKR6YgQPWXeO	rap	gangster rap	0.9159999999999999	0.8440000000000001	7	-3.967	1	0.23600000000000002	0.0394	0.0	0.0778	0.586	95.19	312627	en
2277	0Z4mRtb8Uc8xASEhGUlUyI	Mimosas	LATENIGHTJIGGY	53	1O9JEFTFeguhO0YBbwHsMr	Flavors - EP	2019-08-30	Academia Reggaetón	37i9dQZF1DXd8p9XRfIfUn	latin	reggaeton	0.585	0.746	11	-5.1080000000000005	0	0.309	0.08900000000000001	0.0	0.0697	0.45899999999999996	177.738	185002	en
